times, live_std, apoptotic_std, necrotic_std
1320.00000000,14.23376268,0.00000000,0.00000000
1350.00000000,14.16374244,0.00000000,0.00000000
1380.00000000,14.47852202,0.00000000,0.00000000
1410.00000000,15.38773538,0.00000000,0.00000000
1440.00000000,15.78005070,0.00000000,0.00000000
1470.00000000,16.23453110,0.00000000,0.00000000
1500.00000000,16.73291367,0.00000000,0.00000000
1530.00000000,16.81408933,0.00000000,0.00000000
1560.00000000,16.91749390,0.00000000,0.00000000
1590.00000000,17.08010539,0.00000000,0.00000000
1620.00000000,17.18558698,0.00000000,0.00000000
1650.00000000,17.62611699,0.00000000,0.00000000
1680.00000000,17.92460878,0.00000000,0.00000000
1710.00000000,18.47069030,0.00000000,0.00000000
1740.00000000,18.89122548,0.00000000,0.00000000
1770.00000000,19.07140268,0.00000000,0.00000000
1800.00000000,19.42185367,0.00000000,0.00000000
1830.00000000,19.82338014,0.00000000,0.00000000
1860.00000000,19.87464717,0.00000000,0.00000000
1890.00000000,20.72525995,0.00000000,0.00000000
1920.00000000,21.21644645,0.00000000,0.00000000
1950.00000000,21.58322497,0.00000000,0.00000000
1980.00000000,21.98291155,0.00000000,0.00000000
2010.00000000,22.82753600,0.00000000,0.00000000
2040.00000000,23.52786433,0.00000000,0.00000000
2070.00000000,24.11187259,0.00000000,0.00000000
2100.00000000,24.94234151,0.00000000,0.00000000
2130.00000000,25.77587244,0.00000000,0.00000000
2160.00000000,26.45123060,0.00000000,0.00000000
2190.00000000,27.09954981,0.00000000,0.00000000
2220.00000000,27.51380744,0.00000000,0.00000000
2250.00000000,28.46342214,0.00000000,0.00000000
2280.00000000,29.36967143,0.00000000,0.00000000
2310.00000000,29.79670452,0.00000000,0.00000000
2340.00000000,30.57725298,0.00000000,0.00000000
2370.00000000,30.98892705,0.00000000,0.00000000
2400.00000000,32.14156188,0.00000000,0.00000000
2430.00000000,33.00136361,0.00000000,0.00000000
2460.00000000,33.74877183,0.00000000,0.00000000
2490.00000000,34.81954049,0.00000000,0.00000000
2520.00000000,35.55460589,0.00000000,0.00000000
2550.00000000,36.10619891,0.00000000,0.00000000
2580.00000000,37.36214127,0.00000000,0.00000000
2610.00000000,38.31244706,0.00000000,0.00000000
2640.00000000,39.24389889,0.00000000,0.00000000
2670.00000000,40.38631451,0.00000000,0.00000000
2700.00000000,40.74849690,0.00000000,0.00000000
2730.00000000,41.52572215,0.00000000,0.00000000
2760.00000000,42.55444043,0.00000000,0.00000000
2790.00000000,43.85677143,0.00000000,0.00000000
2820.00000000,44.56059246,0.00000000,0.00000000
2850.00000000,46.19761466,0.00000000,0.00000000
2880.00000000,47.41491748,0.00000000,0.00000000
2910.00000000,48.52957861,0.00000000,0.00000000
2940.00000000,49.10926593,0.00000000,0.00000000
2970.00000000,49.46596406,0.00000000,0.00000000
3000.00000000,50.45632171,0.00000000,0.00000000
3030.00000000,51.27420014,0.00000000,0.00000000
3060.00000000,52.56295654,0.00000000,0.00000000
3090.00000000,53.47446493,0.00000000,0.00000000
3120.00000000,54.40073529,0.00000000,0.00000000
3150.00000000,55.54379893,0.00000000,0.00000000
3180.00000000,57.48194847,0.00000000,0.00000000
3210.00000000,59.47383963,0.00000000,0.00000000
3240.00000000,60.27081881,0.00000000,0.00000000
3270.00000000,61.48398165,0.00000000,0.00000000
3300.00000000,63.32880545,0.00000000,0.00000000
3330.00000000,64.27615732,0.00000000,0.00000000
3360.00000000,65.85769203,0.00000000,0.00000000
3390.00000000,68.04487049,0.00000000,0.00000000
3420.00000000,69.89420863,0.00000000,0.00000000
3450.00000000,72.03617147,0.00000000,0.00000000
3480.00000000,73.40678170,0.00000000,0.00000000
3510.00000000,74.79124280,0.00000000,0.00000000
3540.00000000,76.64992890,0.00000000,0.00000000
3570.00000000,78.24015337,0.00000000,0.00000000
3600.00000000,80.86453858,0.00000000,0.00000000
