times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
2430.00000000,23.76441668,32.01542597,0.00000000,0.00000000
2460.00000000,27.71330908,33.41945541,0.00000000,0.00000000
2490.00000000,29.77431779,34.77585369,0.00000000,0.00000000
2520.00000000,28.97287525,34.62842041,0.00000000,0.00000000
2550.00000000,31.43708002,35.92088529,0.00000000,0.00000000
2580.00000000,28.28298959,38.23986794,0.00000000,0.00000000
2610.00000000,26.27788995,41.75931034,0.00000000,0.00000000
2640.00000000,26.67634720,41.91953602,0.00000000,0.00000000
2670.00000000,26.96015579,41.72993530,0.00000000,0.00000000
2700.00000000,29.25850304,42.91372158,0.00000000,0.00000000
2730.00000000,27.09040421,47.10719160,0.00000000,0.00000000
2760.00000000,26.67634720,48.74882050,0.00000000,0.00000000
2790.00000000,22.41043284,51.52618266,0.00000000,0.00000000
2820.00000000,26.48636442,51.07824880,0.00000000,0.00000000
2850.00000000,28.89891866,50.75911248,0.00000000,0.00000000
2880.00000000,26.12068146,53.67762569,0.00000000,0.00000000
2910.00000000,26.59562934,55.07667383,0.00000000,0.00000000
2940.00000000,27.57734578,55.07438152,0.00000000,0.00000000
2970.00000000,26.27812779,55.72441117,0.00000000,0.00000000
3000.00000000,26.71942178,55.17961580,0.00000000,0.00000000
3030.00000000,24.98079262,57.00999912,0.00000000,0.00000000
3060.00000000,28.58754099,58.54013580,0.00000000,0.00000000
3090.00000000,30.20177975,58.99415225,0.00000000,0.00000000
3120.00000000,36.46899368,54.27209228,0.00000000,0.00000000
3150.00000000,36.16697389,57.94296765,0.00000000,0.00000000
3180.00000000,36.47464873,61.87972204,0.00000000,0.00000000
3210.00000000,36.99902026,64.23151485,0.00000000,0.00000000
3240.00000000,39.32031917,66.96676414,0.00000000,0.00000000
3270.00000000,40.12415108,65.73317275,0.00000000,0.00000000
3300.00000000,43.20286449,64.64487605,0.00000000,0.00000000
3330.00000000,39.74028183,67.47214240,0.00000000,0.00000000
3360.00000000,46.94187896,68.31537162,0.00000000,0.00000000
3390.00000000,51.00578399,68.53121552,0.00000000,0.00000000
3420.00000000,52.57116605,70.82815471,0.00000000,0.00000000
3450.00000000,54.38832595,69.91881006,0.00000000,0.00000000
3480.00000000,50.03808549,74.04721467,0.00000000,0.00000000
3510.00000000,48.58114346,75.09167730,0.00000000,0.00000000
3540.00000000,45.14584699,78.06625391,0.00000000,0.00000000
3570.00000000,47.02616293,82.46902449,0.00000000,0.00000000
3600.00000000,49.84867100,82.47901248,0.00000000,0.00000000
