times, Ki67_negative_csse, Ki67_positive_premitotic_csse, Ki67_positive_postmitotic_csse
2760.00000000,0.01844046,0.05232390,0.03110498
2790.00000000,0.01844362,0.05232478,0.03111237
2820.00000000,0.01844406,0.05232681,0.03111672
2850.00000000,0.01844475,0.05232922,0.03111724
2880.00000000,0.01844652,0.05234595,0.03112485
2910.00000000,0.01844889,0.05234808,0.03113383
2940.00000000,0.01845243,0.05236027,0.03116269
2970.00000000,0.01845560,0.05237578,0.03119539
3000.00000000,0.01846336,0.05238426,0.03122786
3030.00000000,0.01847647,0.05239118,0.03126695
3060.00000000,0.01850185,0.05239639,0.03132052
3090.00000000,0.01850778,0.05240760,0.03135398
3120.00000000,0.01851276,0.05240943,0.03136682
3150.00000000,0.01851399,0.05241274,0.03137541
3180.00000000,0.01851602,0.05241809,0.03138937
3210.00000000,0.01852260,0.05241825,0.03139404
3240.00000000,0.01852637,0.05242047,0.03139425
3270.00000000,0.01852851,0.05242988,0.03139682
3300.00000000,0.01853882,0.05243014,0.03140414
3330.00000000,0.01853888,0.05243222,0.03140701
3360.00000000,0.01853915,0.05243271,0.03140705
3390.00000000,0.01853921,0.05243271,0.03140710
3420.00000000,0.01854121,0.05243271,0.03140925
3450.00000000,0.01854128,0.05243439,0.03141031
3480.00000000,0.01854167,0.05243440,0.03141058
3510.00000000,0.01854582,0.05244884,0.03141369
3540.00000000,0.01856303,0.05246517,0.03141370
3570.00000000,0.01858450,0.05248387,0.03141379
3600.00000000,0.01860990,0.05249975,0.03141491
