times, Ki67_negative_csse, Ki67_positive_premitotic_csse, Ki67_positive_postmitotic_csse
3180.00000000,0.01367362,0.03800620,0.03268328
3210.00000000,0.01369102,0.03809138,0.03270887
3240.00000000,0.01371435,0.03821566,0.03274878
3270.00000000,0.01375297,0.03832399,0.03276637
3300.00000000,0.01375404,0.03832932,0.03276800
3330.00000000,0.01376137,0.03834285,0.03276894
3360.00000000,0.01378013,0.03837682,0.03277118
3390.00000000,0.01383072,0.03839994,0.03277649
3420.00000000,0.01388008,0.03841359,0.03278759
3450.00000000,0.01391660,0.03841926,0.03280100
3480.00000000,0.01395554,0.03842218,0.03282152
3510.00000000,0.01398662,0.03842226,0.03285568
3540.00000000,0.01400768,0.03842459,0.03289310
3570.00000000,0.01402020,0.03842460,0.03290624
3600.00000000,0.01402561,0.03843187,0.03293147
