times, Ki67_negative_csse, Ki67_positive_premitotic_csse, Ki67_positive_postmitotic_csse
3180.00000000,0.00652052,0.03314398,0.02102646
3210.00000000,0.00652052,0.03314436,0.02102689
3240.00000000,0.00652975,0.03315603,0.02102703
3270.00000000,0.00656324,0.03320058,0.02102782
3300.00000000,0.00660966,0.03329853,0.02103733
3330.00000000,0.00664982,0.03336193,0.02103997
3360.00000000,0.00668645,0.03339800,0.02103997
3390.00000000,0.00674759,0.03341921,0.02105030
3420.00000000,0.00677974,0.03342369,0.02106294
3450.00000000,0.00679953,0.03342856,0.02106796
3480.00000000,0.00681077,0.03342884,0.02107594
3510.00000000,0.00681225,0.03342902,0.02107865
3540.00000000,0.00681328,0.03344005,0.02108398
3570.00000000,0.00681753,0.03346695,0.02109373
3600.00000000,0.00684187,0.03349181,0.02109373
