times, live_std, apoptotic_std, necrotic_std
1890.00000000,39.54288811,0.00000000,0.00000000
1920.00000000,39.84269067,0.00000000,0.00000000
1950.00000000,40.77940657,0.00000000,0.00000000
1980.00000000,41.95235393,0.00000000,0.00000000
2010.00000000,43.24997110,0.00000000,0.00000000
2040.00000000,42.52340532,0.00000000,0.00000000
2070.00000000,46.37714955,0.00000000,0.00000000
2100.00000000,48.89427369,0.00000000,0.00000000
2130.00000000,50.87671373,0.00000000,0.00000000
2160.00000000,51.64726517,0.00000000,0.00000000
2190.00000000,55.18659257,0.00000000,0.00000000
2220.00000000,56.35601121,0.00000000,0.00000000
2250.00000000,58.42944463,0.00000000,0.00000000
2280.00000000,58.86093781,0.00000000,0.00000000
2310.00000000,59.90792936,0.00000000,0.00000000
2340.00000000,63.04609425,0.00000000,0.00000000
2370.00000000,64.79266934,0.00000000,0.00000000
2400.00000000,69.08400683,0.00000000,0.00000000
2430.00000000,68.86072901,0.00000000,0.00000000
2460.00000000,68.03241874,0.00000000,0.00000000
2490.00000000,71.85791536,0.00000000,0.00000000
2520.00000000,75.35018248,0.00000000,0.00000000
2550.00000000,78.29310314,0.00000000,0.00000000
2580.00000000,78.38143913,0.00000000,0.00000000
2610.00000000,81.37468894,0.00000000,0.00000000
2640.00000000,85.61477676,0.00000000,0.00000000
2670.00000000,88.21813872,0.00000000,0.00000000
2700.00000000,86.33979384,0.00000000,0.00000000
2730.00000000,88.25015581,0.00000000,0.00000000
2760.00000000,88.55760837,0.00000000,0.00000000
2790.00000000,92.30736699,0.00000000,0.00000000
2820.00000000,94.47772224,0.00000000,0.00000000
2850.00000000,97.24381728,0.00000000,0.00000000
2880.00000000,97.55823902,0.00000000,0.00000000
2910.00000000,101.67797205,0.00000000,0.00000000
2940.00000000,104.34634637,0.00000000,0.00000000
2970.00000000,108.03430011,0.00000000,0.00000000
3000.00000000,111.58136045,0.00000000,0.00000000
3030.00000000,111.32852285,0.00000000,0.00000000
3060.00000000,113.44377462,0.00000000,0.00000000
3090.00000000,120.43006269,0.00000000,0.00000000
3120.00000000,120.54028372,0.00000000,0.00000000
3150.00000000,121.92821659,0.00000000,0.00000000
3180.00000000,127.06155988,0.00000000,0.00000000
3210.00000000,126.69964483,0.00000000,0.00000000
3240.00000000,128.44769363,0.00000000,0.00000000
3270.00000000,133.28105642,0.00000000,0.00000000
3300.00000000,135.32113656,0.00000000,0.00000000
3330.00000000,139.20689638,0.00000000,0.00000000
3360.00000000,143.54375640,0.00000000,0.00000000
3390.00000000,144.42662497,0.00000000,0.00000000
3420.00000000,149.88612344,0.00000000,0.00000000
3450.00000000,155.47745817,0.00000000,0.00000000
3480.00000000,161.16773871,0.00000000,0.00000000
3510.00000000,163.97121699,0.00000000,0.00000000
3540.00000000,171.99793603,0.00000000,0.00000000
3570.00000000,182.23929324,0.00000000,0.00000000
3600.00000000,194.48766028,0.00000000,0.00000000
