times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
2100.00000000,9.94233373,10.68599083,0.00000000,0.00000000
2130.00000000,10.75034883,10.31278818,0.00000000,0.00000000
2160.00000000,10.52085548,10.39555674,0.00000000,0.00000000
2190.00000000,10.68084266,10.79511000,0.00000000,0.00000000
2220.00000000,11.15347479,10.75711857,0.00000000,0.00000000
2250.00000000,12.06754325,11.33294313,0.00000000,0.00000000
2280.00000000,12.26044045,11.59282537,0.00000000,0.00000000
2310.00000000,11.63829884,12.65695066,0.00000000,0.00000000
2340.00000000,12.30448699,12.52357776,0.00000000,0.00000000
2370.00000000,13.49245715,13.00136916,0.00000000,0.00000000
2400.00000000,13.83012654,13.33890550,0.00000000,0.00000000
2430.00000000,13.58823020,14.13930691,0.00000000,0.00000000
2460.00000000,13.63196244,15.50875882,0.00000000,0.00000000
2490.00000000,13.61911891,15.52779443,0.00000000,0.00000000
2520.00000000,14.05440856,16.21831064,0.00000000,0.00000000
2550.00000000,14.15802246,16.40762018,0.00000000,0.00000000
2580.00000000,13.31959459,17.28425873,0.00000000,0.00000000
2610.00000000,13.24883391,17.32923541,0.00000000,0.00000000
2640.00000000,13.38805438,17.86000000,0.00000000,0.00000000
2670.00000000,12.84747446,19.07358383,0.00000000,0.00000000
2700.00000000,12.60763261,19.60612149,0.00000000,0.00000000
2730.00000000,12.73026316,20.55805438,0.00000000,0.00000000
2760.00000000,13.24913582,20.62822338,0.00000000,0.00000000
2790.00000000,13.77912915,20.88713480,0.00000000,0.00000000
2820.00000000,13.82669881,21.64958198,0.00000000,0.00000000
2850.00000000,15.24052493,22.04563449,0.00000000,0.00000000
2880.00000000,15.86317749,22.47744647,0.00000000,0.00000000
2910.00000000,14.59336836,23.27745691,0.00000000,0.00000000
2940.00000000,15.24236202,24.48958146,0.00000000,0.00000000
2970.00000000,16.24867995,24.24871131,0.00000000,0.00000000
3000.00000000,16.67910070,24.58994917,0.00000000,0.00000000
3030.00000000,17.74548957,24.38380610,0.00000000,0.00000000
3060.00000000,17.92193070,24.77845031,0.00000000,0.00000000
3090.00000000,18.17030545,25.15061828,0.00000000,0.00000000
3120.00000000,19.19088325,25.59793742,0.00000000,0.00000000
3150.00000000,17.41035324,26.49244421,0.00000000,0.00000000
3180.00000000,17.02215028,27.63476072,0.00000000,0.00000000
3210.00000000,16.34533573,28.65172944,0.00000000,0.00000000
3240.00000000,17.37681214,29.25529696,0.00000000,0.00000000
3270.00000000,17.93071108,29.70630236,0.00000000,0.00000000
3300.00000000,18.29487360,30.25623903,0.00000000,0.00000000
3330.00000000,18.22746280,31.49047475,0.00000000,0.00000000
3360.00000000,16.33916767,32.75973138,0.00000000,0.00000000
3390.00000000,18.27986871,32.93304723,0.00000000,0.00000000
3420.00000000,19.12590913,33.64264556,0.00000000,0.00000000
3450.00000000,18.38326413,35.60020225,0.00000000,0.00000000
3480.00000000,19.16435232,36.58080918,0.00000000,0.00000000
3510.00000000,19.49153662,37.19819350,0.00000000,0.00000000
3540.00000000,22.44111405,35.81189188,0.00000000,0.00000000
3570.00000000,21.91014377,37.63553640,0.00000000,0.00000000
3600.00000000,19.96096190,39.12732549,0.00000000,0.00000000
