times, live_std, apoptotic_std, necrotic_std
1920.00000000,19.62701200,0.00000000,0.00000000
1950.00000000,20.04299379,0.00000000,0.00000000
1980.00000000,20.82968075,0.00000000,0.00000000
2010.00000000,21.36445646,0.00000000,0.00000000
2040.00000000,22.20843083,0.00000000,0.00000000
2070.00000000,22.93260561,0.00000000,0.00000000
2100.00000000,23.51766145,0.00000000,0.00000000
2130.00000000,24.24396832,0.00000000,0.00000000
2160.00000000,24.76807623,0.00000000,0.00000000
2190.00000000,25.41608939,0.00000000,0.00000000
2220.00000000,25.55042857,0.00000000,0.00000000
2250.00000000,25.46398241,0.00000000,0.00000000
2280.00000000,26.37714162,0.00000000,0.00000000
2310.00000000,27.52994007,0.00000000,0.00000000
2340.00000000,27.84161633,0.00000000,0.00000000
2370.00000000,28.53920812,0.00000000,0.00000000
2400.00000000,28.98207032,0.00000000,0.00000000
2430.00000000,29.43195542,0.00000000,0.00000000
2460.00000000,29.07989684,0.00000000,0.00000000
2490.00000000,29.33850030,0.00000000,0.00000000
2520.00000000,30.15857424,0.00000000,0.00000000
2550.00000000,30.41387184,0.00000000,0.00000000
2580.00000000,31.20295499,0.00000000,0.00000000
2610.00000000,31.72458983,0.00000000,0.00000000
2640.00000000,32.44468524,0.00000000,0.00000000
2670.00000000,32.39199901,0.00000000,0.00000000
2700.00000000,33.01754685,0.00000000,0.00000000
2730.00000000,33.78265235,0.00000000,0.00000000
2760.00000000,33.76803222,0.00000000,0.00000000
2790.00000000,34.73592377,0.00000000,0.00000000
2820.00000000,35.79443532,0.00000000,0.00000000
2850.00000000,36.68392564,0.00000000,0.00000000
2880.00000000,37.58084619,0.00000000,0.00000000
2910.00000000,38.36626122,0.00000000,0.00000000
2940.00000000,38.88907302,0.00000000,0.00000000
2970.00000000,39.35457280,0.00000000,0.00000000
3000.00000000,40.58472619,0.00000000,0.00000000
3030.00000000,41.96930307,0.00000000,0.00000000
3060.00000000,42.26442476,0.00000000,0.00000000
3090.00000000,43.23845048,0.00000000,0.00000000
3120.00000000,44.27252421,0.00000000,0.00000000
3150.00000000,45.47102814,0.00000000,0.00000000
3180.00000000,46.80482454,0.00000000,0.00000000
3210.00000000,47.90323580,0.00000000,0.00000000
3240.00000000,49.07693552,0.00000000,0.00000000
3270.00000000,51.15340067,0.00000000,0.00000000
3300.00000000,52.23471642,0.00000000,0.00000000
3330.00000000,52.80187875,0.00000000,0.00000000
3360.00000000,53.45997007,0.00000000,0.00000000
3390.00000000,54.00361469,0.00000000,0.00000000
3420.00000000,54.92543673,0.00000000,0.00000000
3450.00000000,55.38222097,0.00000000,0.00000000
3480.00000000,55.99857141,0.00000000,0.00000000
3510.00000000,58.01068867,0.00000000,0.00000000
3540.00000000,59.20243576,0.00000000,0.00000000
3570.00000000,60.28053085,0.00000000,0.00000000
3600.00000000,61.38771538,0.00000000,0.00000000
