times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
1590.00000000,10.79861102,10.06777036,0.00000000,0.00000000
1620.00000000,12.39516035,8.97997773,0.00000000,0.00000000
1650.00000000,9.76933979,9.50841732,0.00000000,0.00000000
1680.00000000,9.05593728,10.35422619,0.00000000,0.00000000
1710.00000000,13.98034334,9.42602780,0.00000000,0.00000000
1740.00000000,12.32274320,13.08281315,0.00000000,0.00000000
1770.00000000,10.67520492,13.37497664,0.00000000,0.00000000
1800.00000000,8.80908622,13.94130553,0.00000000,0.00000000
1830.00000000,5.65331761,14.65742133,0.00000000,0.00000000
1860.00000000,7.45654075,12.70275561,0.00000000,0.00000000
1890.00000000,6.99714227,14.74449050,0.00000000,0.00000000
1920.00000000,9.43186090,15.36098955,0.00000000,0.00000000
1950.00000000,9.35093578,16.20617166,0.00000000,0.00000000
1980.00000000,11.39341915,17.20145343,0.00000000,0.00000000
2010.00000000,11.63443166,16.06362350,0.00000000,0.00000000
2040.00000000,13.98427689,14.20000000,0.00000000,0.00000000
2070.00000000,15.77339532,15.11820095,0.00000000,0.00000000
2100.00000000,15.17267280,16.22960258,0.00000000,0.00000000
2130.00000000,17.81712659,16.86564556,0.00000000,0.00000000
2160.00000000,15.04958471,17.58095561,0.00000000,0.00000000
2190.00000000,18.35864919,17.96691404,0.00000000,0.00000000
2220.00000000,15.13803158,17.17439955,0.00000000,0.00000000
2250.00000000,13.21552118,15.64768353,0.00000000,0.00000000
2280.00000000,15.35578067,14.70408107,0.00000000,0.00000000
2310.00000000,14.35409349,15.44797721,0.00000000,0.00000000
2340.00000000,15.42206212,16.56019324,0.00000000,0.00000000
2370.00000000,19.86353443,16.96349021,0.00000000,0.00000000
2400.00000000,20.64073642,17.07044229,0.00000000,0.00000000
2430.00000000,19.73854098,15.87450787,0.00000000,0.00000000
2460.00000000,22.40446384,16.64812302,0.00000000,0.00000000
2490.00000000,22.29013235,19.34011375,0.00000000,0.00000000
2520.00000000,18.66654762,22.77366901,0.00000000,0.00000000
2550.00000000,19.44839325,25.35921923,0.00000000,0.00000000
2580.00000000,21.34104027,29.65400479,0.00000000,0.00000000
2610.00000000,21.68432614,30.87086005,0.00000000,0.00000000
2640.00000000,19.80631213,31.91253672,0.00000000,0.00000000
2670.00000000,17.63660965,31.36574565,0.00000000,0.00000000
2700.00000000,15.55763478,31.06589770,0.00000000,0.00000000
2730.00000000,15.57209042,31.74098297,0.00000000,0.00000000
2760.00000000,16.97910481,31.31517204,0.00000000,0.00000000
2790.00000000,15.79366962,34.25332101,0.00000000,0.00000000
2820.00000000,18.41222420,34.13575838,0.00000000,0.00000000
2850.00000000,17.85497130,36.68787266,0.00000000,0.00000000
2880.00000000,18.86690224,37.02499156,0.00000000,0.00000000
2910.00000000,21.30281672,38.27022341,0.00000000,0.00000000
2940.00000000,18.80531840,40.55810646,0.00000000,0.00000000
2970.00000000,17.60369279,39.53087401,0.00000000,0.00000000
3000.00000000,21.82567296,34.74262512,0.00000000,0.00000000
3030.00000000,18.02109875,37.05077597,0.00000000,0.00000000
3060.00000000,20.70772803,36.75336719,0.00000000,0.00000000
3090.00000000,23.15275362,38.95497401,0.00000000,0.00000000
3120.00000000,19.39175082,41.52216276,0.00000000,0.00000000
3150.00000000,24.08339677,41.23166259,0.00000000,0.00000000
3180.00000000,21.96019126,46.55588040,0.00000000,0.00000000
3210.00000000,26.75742887,49.58991833,0.00000000,0.00000000
3240.00000000,25.52038401,50.93564567,0.00000000,0.00000000
3270.00000000,22.69273011,53.03998492,0.00000000,0.00000000
3300.00000000,22.45194869,50.24380559,0.00000000,0.00000000
3330.00000000,17.04963343,49.65037764,0.00000000,0.00000000
3360.00000000,19.54072670,51.31042779,0.00000000,0.00000000
3390.00000000,16.98263819,50.86934244,0.00000000,0.00000000
3420.00000000,16.53964933,51.82094171,0.00000000,0.00000000
3450.00000000,18.16177304,48.93219799,0.00000000,0.00000000
3480.00000000,13.09541905,50.51425541,0.00000000,0.00000000
3510.00000000,14.64923206,48.11247240,0.00000000,0.00000000
3540.00000000,14.72718575,49.26956464,0.00000000,0.00000000
3570.00000000,22.24882019,48.05923428,0.00000000,0.00000000
3600.00000000,22.87706275,48.16264112,0.00000000,0.00000000
